"","Year","Country","Region","Happiness_Score","Generosity_Score","Corruption_Score","GDP_Score","Life_Expectancy_Score","Social_Score"
"223",2016-01-01,"Turkmenistan","Central and Eastern Europe",5.658,0.22567,1.32428863391433,0.306087245569938,0.44006,1.03817
"224",2016-01-01,"Mauritius","Sub-Saharan Africa",5.648,0.36951,-0.770851667010607,0.460112227947357,0.66189,0.75695
"225",2016-01-01,"Libya","Middle East and Northern Africa",5.615,0.17087,-0.308306937576696,0.273876513614062,0.52304,0.95076
"226",2016-01-01,"Latvia","Central and Eastern Europe",5.56,0.17445,-0.43880290972423,0.639852474888496,0.63952,0.95025
"227",2016-01-01,"Cyprus","Western Europe",5.546,0.27906,-0.768600183709235,0.883893001648249,0.8488,0.70697
"228",2016-01-01,"Paraguay","Latin America and Caribbean",5.538,0.25296,-0.573351551814235,-0.145784000920165,0.58295,1.11111
"229",2016-01-01,"Romania","Central and Eastern Europe",5.528,0.12889,-1.17828008522693,0.523079482741461,0.67602,0.72803
"230",2016-01-01,"Estonia","Central and Eastern Europe",5.517,0.08423,0.428378398632297,0.789539066731602,0.68098,1.05163
"231",2016-01-01,"Jamaica","Latin America and Caribbean",5.51,0.22245,-0.852715599848501,-0.146753473665263,0.59469,0.96372
"232",2016-01-01,"Croatia","Central and Eastern Europe",5.488,0.18434,-0.879012924808529,0.563773101216943,0.70524,0.60809
"233",2016-01-01,"Hong Kong","Eastern Asia",5.458,0.40097,1.61067730984888,1.34955499793737,0.95277,0.87021
"234",2016-01-01,"Somalia","NA",5.44,0.27225,1.56861960177925,-2.31190119211089,0.11466,0.33613
"235",2016-01-01,"Kosovo","Central and Eastern Europe",5.401,0.27992,-0.649811924728836,-0.127073176939776,0.54,0.66062
"236",2016-01-01,"Turkey","Middle East and Northern Africa",5.389,0.04707,-0.127377739478424,0.511494283437542,0.64718,0.87717
"237",2016-01-01,"Indonesia","Southeastern Asia",5.314,0.56521,-1.21043126677052,-0.00688279336627191,0.49374,0.87625
"238",2016-01-01,"Jordan","Middle East and Northern Africa",5.303,0.14262,-0.0419114333583339,0.103855230942529,0.60712,0.86216
"239",2016-01-01,"Azerbaijan","Central and Eastern Europe",5.291,0.0564,0.373892502739089,0.411662827511092,0.54504,0.76042
"240",2016-01-01,"Philippines","Southeastern Asia",5.279,0.21674,-0.180602804722863,-0.343459493645614,0.47036,0.87877
"241",2016-01-01,"China","Eastern Asia",5.245,0.04959,-0.992217505201524,0.179159026418003,0.73561,0.79381
"242",2016-01-01,"Bhutan","Southern Asia",5.196,0.48546,0.215928434314814,-0.245227667748575,0.49759,0.90836
"243",2016-01-01,"Kyrgyzstan","Central and Eastern Europe",5.185,0.38432,-0.810567832446813,-0.953572928954311,0.55449,0.95434
"244",2016-01-01,"Serbia","Central and Eastern Europe",5.177,0.20737,-0.848662929906031,0.195082616256235,0.6458,0.81329
"245",2016-01-01,"Bosnia and Herzegovina","Central and Eastern Europe",5.163,0.29889,-1.2394303716922,-0.0485943582241063,0.70766,0.64367
"246",2016-01-01,"Montenegro","Central and Eastern Europe",5.161,0.17191,-0.0937856086219502,0.301748855035625,0.63533,0.74173
"247",2016-01-01,"Dominican Republic","Latin America and Caribbean",5.155,0.21286,-0.125216315509106,0.179328684148396,0.57669,0.99496
"248",2016-01-01,"Morocco","Middle East and Northern Africa",5.151,0.04053,-0.482571745102907,-0.27460269192504,0.59471,0.38595
"249",2016-01-01,"Hungary","Central and Eastern Europe",5.145,0.099,-0.836685038742731,0.696905945937504,0.67608,0.93164
"250",2016-01-01,"Pakistan","Southern Asia",5.132,0.31185,0.0105931572296665,-0.644020281444571,0.40306,0.26135
"251",2016-01-01,"Lebanon","Middle East and Northern Africa",5.129,0.23693,-0.963758756272179,0.40911796155521,0.76171,0.64184
"252",2016-01-01,"Portugal","Western Europe",5.123,0.11691,-1.10245012763671,0.780886522481604,0.79363,0.94367
"253",2016-01-01,"Macedonia","Central and Eastern Europe",5.121,0.23507,-0.604782258701391,0.158557730584674,0.64738,0.78236
"254",2016-01-01,"Vietnam","Southeastern Asia",5.061,0.25075,-0.198704730465896,-0.517479851390676,0.66157,0.79117
"255",2016-01-01,"Somaliland Region","NA",5.057,0.51479,2.0742126919354,-1.69245658163063,0.33108,0.75862
"256",2016-01-01,"Tunisia","Middle East and Northern Africa",5.045,0.03936,-0.503645628803751,0.0566176714376365,0.59577,0.43165
"257",2016-01-01,"Greece","Western Europe",5.033,0,-0.867755508301668,0.714938138996324,0.80029,0.75473
"258",2016-01-01,"Tajikistan","Central and Eastern Europe",4.996,0.25998,-0.0228188549626975,-1.12829615443957,0.53119,0.75602
"259",2016-01-01,"Mongolia","Eastern Asia",4.907,0.34539,-0.943585465891884,0.083981039668023,0.55469,1.08983
"260",2016-01-01,"Laos","Southeastern Asia",4.876,0.43079,0.779970030974585,-0.662779579062214,0.38291,0.5497
"261",2016-01-01,"Nigeria","Sub-Saharan Africa",4.875,0.23219,-0.964749408924783,-0.488904642228917,0.05108,0.64498
"262",2016-01-01,"Honduras","Latin America and Caribbean",4.871,0.2044,-0.617480624521131,-0.629163111625947,0.58383,0.75596
"263",2016-01-01,"Iran","Middle East and Northern Africa",4.813,0.38538,-0.737799892146463,0.396757184055213,0.64232,0.38857
"264",2016-01-01,"Zambia","Sub-Saharan Africa",4.795,0.17866,-0.205639299034122,-0.828559418473945,0.23573,0.6376
"265",2016-01-01,"Nepal","Southern Asia",4.793,0.3816,-0.608294572651532,-1.23030892404249,0.50073,0.69699
"266",2016-01-01,"Palestinian Territories","Middle East and Northern Africa",4.754,0.11154,-0.283630680593656,-0.687452660424954,0.56844,0.71629
"267",2016-01-01,"Albania","Central and Eastern Europe",4.655,0.1684,-0.762025852469228,0.00344209136902017,0.73007,0.50163
"268",2016-01-01,"Bangladesh","Southern Asia",4.643,0.19132,-0.106213796445525,-0.998823069331752,0.52989,0.24749
"269",2016-01-01,"Sierra Leone","Sub-Saharan Africa",4.635,0.23897,-0.501304086170324,-1.42762086448853,0,0.628
"270",2016-01-01,"Iraq","Middle East and Northern Africa",4.575,0.19589,-0.0113813197917264,0.292926653055235,0.51076,0.59205
"271",2016-01-01,"Namibia","NA",4.574,0.07795,-0.302993436985458,-0.0509210928123413,0.34745,0.70362
"272",2016-01-01,"Cameroon","Sub-Saharan Africa",4.513,0.2268,-0.687726903523944,-1.03954092462586,0.12698,0.62542
"273",2016-01-01,"Ethiopia","Sub-Saharan Africa",4.508,0.29522,0.306888359690252,-1.60217443224339,0.34578,0.37932
"274",2016-01-01,"South Africa","Sub-Saharan Africa",4.459,0.13656,-0.481581092450303,0.170336824437613,0.18611,0.96053
"275",2016-01-01,"Sri Lanka","Southern Asia",4.415,0.46978,-0.522197851207058,0.0467775230748936,0.62007,0.84783
"276",2016-01-01,"India","Southern Asia",4.404,0.25028,-0.453932877509452,-0.517504088209303,0.45091,0.29247
"277",2016-01-01,"Myanmar","Southeastern Asia",4.395,0.81971,0.583640687094926,-1.48513483509146,0.3988,0.69981
"278",2016-01-01,"Egypt","Middle East and Northern Africa",4.362,0.12706,-0.303443733645732,0.000170120854314785,0.52116,0.49813
"279",2016-01-01,"Armenia","Central and Eastern Europe",4.36,0.07793,-0.913775826981716,-0.22545042374858,0.64083,0.62477
"280",2016-01-01,"Kenya","Sub-Saharan Africa",4.356,0.41328,-0.637293677573206,-1.04511539291017,0.30147,0.7624
"281",2016-01-01,"Ukraine","Central and Eastern Europe",4.324,0.20363,-1.0747118533638,-0.196342004577017,0.58628,1.01413
"282",2016-01-01,"Ghana","Sub-Saharan Africa",4.276,0.21203,-0.945836949193257,-0.78238827898866,0.29681,0.49353
"283",2016-01-01,"Congo (Kinshasa)","Sub-Saharan Africa",4.272,0.25458,-0.692319929458744,-2.17469656186092,0.188,0.80676
"284",2016-01-01,"Georgia","Central and Eastern Europe",4.252,0.06786,1.63166113421767,-0.281049685679941,0.64035,0.19249
"285",2016-01-01,"Congo (Brazzaville)","Sub-Saharan Africa",4.236,0.12077,-0.361081706160861,-0.443024344567162,0.28212,0.47799
"286",2016-01-01,"Senegal","Sub-Saharan Africa",4.219,0.19103,-0.187447313959035,-1.23787081145425,0.40457,0.77416
"287",2016-01-01,"Bulgaria","Central and Eastern Europe",4.217,0.12793,-1.18404388247844,0.385802142035607,0.67806,0.92542
"288",2016-01-01,"Mauritania","Sub-Saharan Africa",4.201,0.22686,0.37758493535334,-0.823978659753357,0.28639,0.84142
"289",2016-01-01,"Zimbabwe","Sub-Saharan Africa",4.193,0.18503,-0.466541183997136,-1.46261883058656,0.1595,0.71478
"290",2016-01-01,"Malawi","Sub-Saharan Africa",4.156,0.30968,-0.558221584029014,-2.10082273868447,0.29364,0.147
"291",2016-01-01,"Sudan","Sub-Saharan Africa",4.139,0.18077,-0.335324737193163,-0.783309278096503,0.29759,0.81928
"292",2016-01-01,"Gabon","Sub-Saharan Africa",4.121,0.06244,-0.400617752932957,0.495958482697349,0.3494,0.72368
"293",2016-01-01,"Mali","Sub-Saharan Africa",4.073,0.21064,-0.0103906671391227,-1.55348266362085,0.16347,0.86333
"294",2016-01-01,"Haiti","Latin America and Caribbean",4.028,0.47958,0.0642685191343804,-1.48549838737087,0.27494,0.29561
"295",2016-01-01,"Botswana","Sub-Saharan Africa",3.974,0.12425,-0.269581424793094,0.340236923016009,0.34752,0.89186
"296",2016-01-01,"Comoros","Sub-Saharan Africa",3.956,0.1827,0.420993533403796,-1.64517054848848,0.29981,0.60323
"297",2016-01-01,"Ivory Coast","Sub-Saharan Africa",3.916,0.20338,0.159191055120234,-0.966588100557249,0.04476,0.57576
"298",2016-01-01,"Cambodia","Southeastern Asia",3.907,0.40339,-0.510670256704032,-0.964237129150387,0.42494,0.5375
"299",2016-01-01,"Angola","Sub-Saharan Africa",3.866,0.12071,-0.47986996514126,-0.258291312988769,0.04991,0.66366
"300",2016-01-01,"Niger","Sub-Saharan Africa",3.856,0.2097,0.307428715682581,-1.99027860892468,0.26162,0.6053
"301",2016-01-01,"South Sudan","NA",3.832,0.25899,-0.0673081649978128,-1.35711595910129,0.15781,0.18519
"302",2016-01-01,"Chad","Sub-Saharan Africa",3.763,0.18667,-0.793456559356384,-1.28876813057189,0.03824,0.63178
"303",2016-01-01,"Burkina Faso","Sub-Saharan Africa",3.739,0.24353,-0.110716763048269,-1.53644418012576,0.21297,0.63054
"304",2016-01-01,"Uganda","Sub-Saharan Africa",3.739,0.27102,-0.659268154594599,-1.4704230861846,0.19625,0.90981
"305",2016-01-01,"Yemen","Middle East and Northern Africa",3.724,0.09821,-0.708800787224788,-0.907644157655301,0.31048,0.47493
"306",2016-01-01,"Madagascar","Sub-Saharan Africa",3.695,0.2204,-0.563445025288197,-1.63438516419927,0.37109,0.46115
"307",2016-01-01,"Tanzania","Sub-Saharan Africa",3.666,0.31472,-0.780217837544315,-1.16901400973368,0.357,0.77623
"308",2016-01-01,"Liberia","Sub-Saharan Africa",3.622,0.24063,-0.802462492561873,-2.05242181188546,0.23165,0.50353
"309",2016-01-01,"Guinea","Sub-Saharan Africa",3.607,0.29914,-0.165923133597916,-1.76863290257669,0.18829,0.3109
"310",2016-01-01,"Rwanda","Sub-Saharan Africa",3.515,0.23552,3.31045714305286,-1.5158186474738,0.31865,0.61586
"311",2016-01-01,"Benin","Sub-Saharan Africa",3.484,0.2018,-0.637743974233481,-1.3545710931454,0.21028,0.10419
"312",2016-01-01,"Afghanistan","Southern Asia",3.36,0.31268,-0.598928402117823,-1.38540032643952,0.17344,0.11037
"313",2016-01-01,"Togo","Sub-Saharan Africa",3.303,0.17517,-0.195912891172194,-1.63028914185123,0.24811,0
"314",2016-01-01,"Syria","Middle East and Northern Africa",3.069,0.48397,0.31256209760971,-0.500950341086758,0.62994,0.14866
"315",2016-01-01,"Burundi","Sub-Saharan Africa",2.905,0.2029,-0.391161523067194,-2.14633948406681,0.15747,0.23442
"316",2017-01-01,"Norway","Western Europe",7.53700017929077,0.36201223731041,1.89693545788625,1.50132112136044,0.796666502952576,1.53352355957031
"317",2017-01-01,"Denmark","Western Europe",7.52199983596802,0.355280488729477,2.73114483832331,1.18268401436152,0.792565524578094,1.55112159252167
"318",2017-01-01,"Iceland","Western Europe",7.50400018692017,0.475540220737457,0.299096563765239,1.17852521519197,0.833552122116089,1.6105740070343
"319",2017-01-01,"Switzerland","Western Europe",7.49399995803833,0.290549278259277,2.39903210413918,1.37897196944324,0.858131289482117,1.51691174507141
"320",2017-01-01,"Finland","Western Europe",7.4689998626709,0.24548277258873,2.55252575067441,1.09045074430521,0.80915766954422,1.5402467250824
"321",2017-01-01,"Netherlands","Western Europe",7.3769998550415,0.470489829778671,1.56935519415445,1.23392449960629,0.810696125030518,1.42893922328949
"322",2017-01-01,"Canada","North America and ANZ",7.31599998474121,0.435539722442627,1.61568278215352,1.17513018458925,0.83455765247345,1.48134899139404
"323",2017-01-01,"New Zealand","North America and ANZ",7.31400012969971,0.500005125999451,2.55454383013847,1.00046373573496,0.816759705543518,1.54819512367249
"324",2017-01-01,"Sweden","Western Europe",7.28399991989136,0.385399252176285,2.57010567358274,1.21121173354227,0.830875158309937,1.47816216945648
"325",2017-01-01,"Australia","North America and ANZ",7.28399991989136,0.477699249982834,1.75154872150489,1.18751281080871,0.84388679265976,1.51004195213318
"326",2017-01-01,"Israel","Middle East and Northern Africa",7.21299982070923,0.330082654953003,-0.372593878454394,0.928400641650935,0.83840399980545,1.37628996372223
"327",2017-01-01,"Costa Rica","Latin America and Caribbean",7.0789999961853,0.214613229036331,-0.226377073507884,0.297030052713988,0.759509265422821,1.41640365123749
"328",2017-01-01,"Austria","Western Europe",7.00600004196167,0.316472321748734,0.963403089508839,1.19388727539411,0.815328419208527,1.4599449634552
"329",2017-01-01,"United States","North America and ANZ",6.99300003051758,0.392578780651093,0.123140789877377,1.33448386691005,0.77428662776947,1.41992056369781
"330",2017-01-01,"Ireland","Western Europe",6.97700023651123,0.42785832285881,1.7240496038339,1.30940585464261,0.80978262424469,1.55823111534119
"331",2017-01-01,"Germany","Western Europe",6.95100021362305,0.336269170045853,1.51102495834928,1.19585052323097,0.798950731754303,1.47252035140991
"332",2017-01-01,"Belgium","Western Europe",6.89099979400635,0.231503337621689,1.26128410681052,1.13847637580503,0.818091869354248,1.46231269836426
"333",2017-01-01,"Luxembourg","Western Europe",6.86299991607666,0.283180981874466,1.92517244685461,1.79952118666381,0.845089495182037,1.45758366584778
"334",2017-01-01,"United Kingdom","Western Europe",6.71400022506714,0.492774158716202,1.39983270815719,1.08584518585158,0.805335938930511,1.49646008014679
"335",2017-01-01,"Chile","Latin America and Caribbean",6.65199995040894,0.326662421226501,-0.401652507779796,0.637050979802517,0.819479703903198,1.28402495384216
"336",2017-01-01,"United Arab Emirates","Middle East and Northern Africa",6.64799976348877,0.3609419465065,1.98080008612009,1.52480105555463,0.726798236370087,1.26641023159027
"337",2017-01-01,"Brazil","Latin America and Caribbean",6.63500022888184,0.16234989464283,-0.118309929592204,0.291438054293861,0.616552352905273,1.43130600452423
"338",2017-01-01,"Czech Republic","Central and Eastern Europe",6.60900020599365,0.0881067588925362,-0.848384584793256,0.874454670570396,0.754444003105164,1.43388521671295
"339",2017-01-01,"Argentina","Latin America and Caribbean",6.59899997711182,0.109457060694695,-0.623450258302373,0.476665246706892,0.695137083530426,1.44045114517212
"340",2017-01-01,"Mexico","Latin America and Caribbean",6.57800006866455,0.120990432798862,0.094961992189328,0.400352981727481,0.709978997707367,1.210862159729
"341",2017-01-01,"Singapore","Southeastern Asia",6.57200002670288,0.345965981483459,3.35614322750993,1.68149174658157,0.949492394924164,1.35381436347961
"342",2017-01-01,"Malta","Western Europe",6.52699995040894,0.574730575084686,0.294566878286017,0.852109907239442,0.821944236755371,1.48841166496277
"343",2017-01-01,"Uruguay","Latin America and Caribbean",6.4539999961853,0.175096929073334,0.540441893989123,0.553340131777368,0.719216823577881,1.41222786903381
"344",2017-01-01,"Guatemala","Latin America and Caribbean",6.4539999961853,0.283488392829895,-0.451472232196035,-0.267866465941118,0.540239989757538,1.25558519363403
"345",2017-01-01,"Panama","Latin America and Caribbean",6.4520001411438,0.21055693924427,-0.512846590191043,0.591812140362013,0.706156134605408,1.37319254875183
"346",2017-01-01,"France","Western Europe",6.44199991226196,0.129762306809425,0.485755575635775,1.06039208842743,0.844465851783752,1.38777685165405
"347",2017-01-01,"Thailand","Southeastern Asia",6.42399978637695,0.572123110294342,-0.900127259855128,0.340192608836123,0.647239029407501,1.42579245567322
"348",2017-01-01,"Taiwan","Eastern Asia",6.42199993133545,0.258360475301743,-0.583224766259778,1.06681584668148,0.793984234333038,1.38456535339355
"349",2017-01-01,"Spain","Western Europe",6.40299987792969,0.190133571624756,-0.513533452507182,0.949825539797731,0.888960599899292,1.53209090232849
"350",2017-01-01,"Qatar","Middle East and Northern Africa",6.375,0.330473870038986,3.11014303459427,2.10566263196178,0.710098087787628,1.27429687976837
"351",2017-01-01,"Colombia","Latin America and Caribbean",6.35699987411499,0.149014472961426,-0.752026567175334,0.204148315947937,0.595027923583984,1.4021829366684
"352",2017-01-01,"Saudi Arabia","Middle East and Northern Africa",6.3439998626709,0.147616013884544,1.47856712276216,1.29732607285859,0.590148329734802,1.28667759895325
"353",2017-01-01,"Trinidad and Tobago","Latin America and Caribbean",6.16800022125244,0.325296461582184,-1.12290695158846,0.895067073075626,0.519983291625977,1.3802285194397
"354",2017-01-01,"Kuwait","Middle East and Northern Africa",6.10500001907349,0.228289797902107,0.905358826469097,1.54050732154634,0.632105708122253,1.25969874858856
"355",2017-01-01,"Slovakia","Central and Eastern Europe",6.09800004959106,0.136544480919838,-0.972937010606415,0.809603750141547,0.712732911109924,1.50505924224854
"356",2017-01-01,"Bahrain","Middle East and Northern Africa",6.08699989318848,0.172668486833572,1.31734356348602,1.19701232400715,0.653133034706116,1.32311046123505
"357",2017-01-01,"Malaysia","Southeastern Asia",6.08400011062622,0.416608929634094,-0.565799409359198,0.728380532600587,0.618784427642822,1.28464603424072
"358",2017-01-01,"Nicaragua","Latin America and Caribbean",6.07100009918213,0.301674216985703,0.0744414308289118,-0.587983091241329,0.653095960617065,1.28721570968628
"359",2017-01-01,"Ecuador","Latin America and Caribbean",6.00799989700317,0.150112465023994,0.167364990288608,0.0382663387999892,0.685636222362518,1.28616881370544
"360",2017-01-01,"El Salvador","Latin America and Caribbean",6.00299978256226,0.0782579854130745,-0.32597936493594,-0.178077481936232,0.596018552780151,1.18212509155273
"361",2017-01-01,"Poland","Central and Eastern Europe",5.97300004959106,0.158465966582298,-0.627700493716358,0.729740924536012,0.699475347995758,1.44571197032928
"362",2017-01-01,"Uzbekistan","Central and Eastern Europe",5.97100019454956,0.415983647108078,1.21392153485621,-0.471199024534377,0.498272627592087,1.54896914958954
"363",2017-01-01,"Italy","Western Europe",5.96400022506714,0.17278964817524,-0.935388152558108,0.975179483290712,0.853144347667694,1.44492328166962
"364",2017-01-01,"Russia","Central and Eastern Europe",5.96299982070923,0.0522638224065304,-0.886846346034628,0.705953046561353,0.547349333763123,1.46928238868713
"365",2017-01-01,"Belize","NA",5.95599985122681,0.240015640854836,-0.261056364885078,-0.18237693803954,0.450191766023636,1.08141779899597
"366",2017-01-01,"Japan","Eastern Asia",5.92000007629395,0.12057276815176,0.399766599226987,1.02710186428488,0.913475871086121,1.43633782863617
"367",2017-01-01,"Lithuania","Central and Eastern Europe",5.90199995040894,0.010164656676352,-1.09437252932388,0.783911266797895,0.62894994020462,1.47351610660553
"368",2017-01-01,"Algeria","Middle East and Northern Africa",5.87200021743774,0.0694366469979286,0.226005823884621,0.254629565377026,0.617584645748138,1.1462174654007
"369",2017-01-01,"Latvia","Central and Eastern Europe",5.84999990463257,0.153074786067009,-0.484725544050699,0.655977198884229,0.638566970825195,1.40471494197845
"370",2017-01-01,"South Korea","Eastern Asia",5.83799982070923,0.206674367189407,-0.588601156854066,0.990892265112211,0.900214076042175,1.12827444076538
"371",2017-01-01,"Moldova","Central and Eastern Europe",5.83799982070923,0.208779126405716,-1.11182625813804,-0.608013318522202,0.589465200901031,1.25182557106018
"372",2017-01-01,"Romania","Central and Eastern Europe",5.82499980926514,0.133519917726517,-1.16792847422803,0.553635327195256,0.685158312320709,1.15009129047394
"373",2017-01-01,"Bolivia","Latin America and Caribbean",5.82299995422363,0.22556072473526,-0.616192398504081,-0.358755350339448,0.473630249500275,1.22761905193329
"374",2017-01-01,"Turkmenistan","Central and Eastern Europe",5.82200002670288,0.24992498755455,1.33926130188387,0.347103354540599,0.437726080417633,1.49314916133881
"375",2017-01-01,"Kazakhstan","Central and Eastern Europe",5.81899976730347,0.201964423060417,-0.037746520539772,0.71255528189147,0.606041550636292,1.38436901569366
"376",2017-01-01,"North Cyprus","Western Europe",5.80999994277954,0.266845703125,0.317066089754314,0.860739982110142,0.834647238254547,1.18630337715149
"377",2017-01-01,"Slovenia","Central and Eastern Europe",5.75799989700317,0.242649093270302,-0.767172680093757,0.847181390267213,0.790828227996826,1.45251882076263
"378",2017-01-01,"Peru","Latin America and Caribbean",5.71500015258789,0.126819714903831,-0.748285248953333,0.120028387132544,0.630166113376617,1.21877038478851
"379",2017-01-01,"Mauritius","Sub-Saharan Africa",5.62900018692017,0.360933750867844,-0.796165459462795,0.486408961872914,0.638007462024689,1.20956099033356
"380",2017-01-01,"Cyprus","Western Europe",5.62099981307983,0.271254301071167,-0.80544711524891,0.882191793466805,0.84471470117569,1.13136327266693
"381",2017-01-01,"Estonia","Central and Eastern Europe",5.61100006103516,0.0988908112049103,0.591465093233931,0.798875861384585,0.695168316364288,1.47667109966278
"382",2017-01-01,"Belarus","Central and Eastern Europe",5.56899976730347,0.15513750910759,0.326513891173232,0.408370568600594,0.637714266777039,1.44494521617889
"383",2017-01-01,"Libya","Middle East and Northern Africa",5.52500009536743,0.152073666453362,-0.300116345679959,0.278248315074811,0.520169019699097,1.35756433010101
"384",2017-01-01,"Turkey","Middle East and Northern Africa",5.5,0.0466930419206619,-0.23065611140696,0.507509201719406,0.637605607509613,1.33775317668915
"385",2017-01-01,"Paraguay","Latin America and Caribbean",5.49300003051758,0.224150657653809,-0.31530705481257,-0.124006151957023,0.579250693321228,1.50728487968445
"386",2017-01-01,"Hong Kong","Eastern Asia",5.47200012207031,0.374465793371201,1.6802331821174,1.34735376387687,0.943062424659729,1.26279091835022
"387",2017-01-01,"Philippines","Southeastern Asia",5.42999982833862,0.193513423204422,-0.233997492832208,-0.301856433540675,0.468009054660797,1.25391757488251
"388",2017-01-01,"Serbia","Central and Eastern Europe",5.39499998092651,0.220125883817673,-0.808734482853523,0.201047630872289,0.65078467130661,1.25818979740143
"389",2017-01-01,"Jordan","Middle East and Northern Africa",5.33599996566772,0.172170460224152,-0.0326276666696546,0.0149579409066919,0.604590058326721,1.23908889293671
"390",2017-01-01,"Hungary","Central and Eastern Europe",5.32399988174438,0.0784016624093056,-0.850705933171553,0.716014620900969,0.687763452529907,1.34313309192657
"391",2017-01-01,"Jamaica","Latin America and Caribbean",5.31099987030029,0.233818337321281,-0.667440814127193,-0.14054162811014,0.641022384166718,1.36821806430817
"392",2017-01-01,"Croatia","Central and Eastern Europe",5.29300022125244,0.248002976179123,-0.787100445269351,0.565214239978463,0.701288521289825,0.96798300743103
"393",2017-01-01,"Kosovo","Central and Eastern Europe",5.27899980545044,0.319931447505951,-0.645762436839515,-0.078979076983781,0.541452050209045,1.13785350322723
"394",2017-01-01,"China","Eastern Asia",5.27299976348877,0.0288068410009146,-0.986871385387891,0.229204514350529,0.741415500640869,1.16083741188049
"395",2017-01-01,"Pakistan","Southern Asia",5.26900005340576,0.315446019172668,0.0120778943575004,-0.612735595317643,0.402047783136368,0.672690689563751
"396",2017-01-01,"Indonesia","Southeastern Asia",5.26200008392334,0.611704587936401,-1.06042139848254,0.0257143010067404,0.492345720529556,1.27444469928741
"397",2017-01-01,"Venezuela","Latin America and Caribbean",5.25,0.0650196298956871,-0.576714012143382,0.341529203828076,0.617144227027893,1.43133759498596
"398",2017-01-01,"Montenegro","Central and Eastern Europe",5.23699998855591,0.197911024093628,-0.343751890721662,0.32417584939142,0.667464673519135,1.23837649822235
"399",2017-01-01,"Morocco","Middle East and Northern Africa",5.2350001335144,0.0322099551558495,-0.347794865505041,-0.253339990081654,0.59771066904068,0.774864435195923
"400",2017-01-01,"Azerbaijan","Central and Eastern Europe",5.23400020599365,0.0452693402767181,0.56922034036163,0.40134622082071,0.540775775909424,1.15240025520325
"401",2017-01-01,"Dominican Republic","Latin America and Caribbean",5.23000001907349,0.186967849731445,-0.0902509590367718,0.224945994655936,0.574873745441437,1.40241670608521
"402",2017-01-01,"Greece","Western Europe",5.22700023651123,0,-0.785264268522812,0.724274143366082,0.810198903083801,1.23941457271576
"403",2017-01-01,"Lebanon","Middle East and Northern Africa",5.22499990463257,0.264450758695602,-0.842080248486655,0.214522083522202,0.735081076622009,1.12962424755096
"404",2017-01-01,"Portugal","Western Europe",5.19500017166138,0.0951027125120163,-1.05498845644409,0.785320385808075,0.795843541622162,1.36704301834106
"405",2017-01-01,"Bosnia and Herzegovina","Central and Eastern Europe",5.18200016021729,0.328867495059967,-1.21109072499863,-0.0054867498064027,0.705186307430267,1.0693359375
"406",2017-01-01,"Honduras","Latin America and Caribbean",5.18100023269653,0.236188873648643,-0.489617056168292,-0.603967413185703,0.582569479942322,1.14394497871399
"407",2017-01-01,"Macedonia","Central and Eastern Europe",5.17500019073486,0.25376096367836,-0.618159065898707,0.189784027590151,0.644948184490204,1.20789301395416
"408",2017-01-01,"Somalia","NA",5.15100002288818,0.291631311178207,1.56688125856509,-2.2863395587739,0.113989137113094,0.721151351928711
"409",2017-01-01,"Vietnam","Southeastern Asia",5.07399988174438,0.234968051314354,-0.349073094875056,-0.466193025847363,0.652168989181519,1.27749133110046
"410",2017-01-01,"Nigeria","Sub-Saharan Africa",5.07399988174438,0.230947196483612,-0.954141978277884,-0.477579438355655,0.0569157302379608,1.21577048301697
"411",2017-01-01,"Tajikistan","Central and Eastern Europe",5.04099988937378,0.248997643589973,0.22877027614292,-1.09318568542691,0.529235124588013,1.27146327495575
"412",2017-01-01,"Bhutan","Southern Asia",5.01100015640259,0.474054545164108,0.494391777258609,-0.235987485535828,0.495879292488098,1.34012651443481
"413",2017-01-01,"Kyrgyzstan","Central and Eastern Europe",5.00400018692017,0.42858037352562,-0.82314125869926,-0.923252986894372,0.553457796573639,1.39423859119415
"414",2017-01-01,"Nepal","Southern Asia",4.96199989318848,0.394096165895462,-0.493255696828951,-1.19987347391836,0.504130780696869,1.17928326129913
"415",2017-01-01,"Mongolia","Eastern Asia",4.95499992370605,0.338464230298996,-0.887442366925154,0.101041825801312,0.557783484458923,1.4930112361908
"416",2017-01-01,"South Africa","Sub-Saharan Africa",4.8289999961853,0.139362379908562,-0.497840055727708,0.166306359771535,0.187080070376396,1.38478863239288
"417",2017-01-01,"Tunisia","Middle East and Northern Africa",4.80499982833862,0.0496933571994305,-0.358025317657432,0.0535836380846392,0.613212049007416,0.868351459503174
"418",2017-01-01,"Palestinian Territories","Middle East and Northern Africa",4.77500009536743,0.114173173904419,-0.332848867562526,-0.638007665993201,0.565666973590851,1.15564715862274
"419",2017-01-01,"Egypt","Middle East and Northern Africa",4.7350001335144,0.128631442785263,-0.0859610744003057,0.0118433742806757,0.520187258720398,0.997471392154694
"420",2017-01-01,"Bulgaria","Central and Eastern Europe",4.71400022506714,0.113177694380283,-1.1023806645432,0.420018889135609,0.708217680454254,1.43437945842743
"421",2017-01-01,"Sierra Leone","Sub-Saharan Africa",4.70900011062622,0.293040901422501,-0.511752242335239,-1.46461014982084,0.00556475389748812,0.984136044979095
